"bbl","address","zipcode","unitsres","numfloors","latitude","longitude"
"4030280095","64-21 70 STREET","11379",2,2,40.7155729,-73.8847902
"4027660024","61-11 64 STREET","11379",2,2,40.715569,-73.8981877
"4030290126","64-14 72 STREET","11379",2,2,40.7155469,-73.8835241
"4027620104","62-11 ELIOT AVENUE","11379",2,2,40.7156143,-73.8997171
"4027620105","62-09 ELIOT AVENUE","11379",2,2,40.7155841,-73.8997785
"4030260083","69-27 65 DRIVE","11379",2,2,40.7155186,-73.8854721
"4030220035","64-78 84 PLACE","11379",1,2,40.7200313,-73.8678198
"4030220036","64-80 84 PLACE","11379",2,2,40.7199874,-73.8677802
"4030330021","64-34 74 STREET","11379",1,2,40.7154836,-73.8807321
"4030330038","64-25 73 PLACE","11379",1,1,40.7155995,-73.881255
"4030290154","64-15 71 STREET","11379",2,2,40.7155252,-73.8838524
"4027660025","64-02 ELIOT AVENUE","11379",2,2,40.7156845,-73.8984004
"4030300096","64-14 PLEASANTVIEW STREET","11379",1,2.5,40.7155432,-73.8826547
"4027620106","62-07 ELIOT AVENUE","11379",2,2,40.715554,-73.8998399
"4030260084","69-25 65 DRIVE","11379",1,1,40.7155215,-73.8855442
"4030220037","64-82 84 PLACE","11379",1,2,40.7199407,-73.8677443
"4030340026","64-42 75 STREET","11379",1,2,40.7156253,-73.8797543
"4027660026","64-04 ELIOT AVENUE","11379",2,2,40.7157091,-73.898339
"4027620107","62-05 ELIOT AVENUE","11379",2,2,40.7155266,-73.8999012
"4030260085","69-23 65 DRIVE","11379",1,1,40.715527,-73.8856163
"4030260086","69-21 65 DRIVE","11379",1,1,40.7155326,-73.8856885
"4030220038","64-84 84 PLACE","11379",2,2,40.719894,-73.8677083
"4030220039","64-86 84 PLACE","11379",2,2,40.7198473,-73.8676723
"4030340027","64-44 75 STREET","11379",1,2,40.7155814,-73.8797183
"4030340028","64-46 75 STREET","11379",1,2,40.7155402,-73.8796859
"4030310012","64-16 73 PLACE","11379",1,1,40.7156797,-73.8818681
"4030310017","64-22 73 PLACE","11379",1,1,40.7155534,-73.8818286
"4027620108","62-03 ELIOT AVENUE","11379",2,2,40.7154965,-73.8999626
"4027660038","61-18 65 STREET","11379",1,2,40.7155961,-73.8978233
"4027620109","62-01 ELIOT AVENUE","11379",2,2,40.7154663,-73.9000204
"4030260087","69-19 65 DRIVE","11379",1,1,40.7155354,-73.8857606
"4030220040","64-88 84 PLACE","11379",1,2,40.7198033,-73.8676327
"4030340029","64-48 75 STREET","11379",2,2,40.7154962,-73.8796319
"4030310018","64-24 73 PLACE","11379",1,1,40.7154957,-73.8818107
"4027660040","61-20 65 STREET","11379",1,2,40.715544,-73.8978018
"4030260088","69-17 65 DRIVE","11379",1,1,40.715541,-73.8858328
"4030340035","64-43 74 STREET","11379",1,2,40.7154692,-73.8800504
"4030340036","64-41 74 STREET","11379",1,2,40.7155132,-73.8800864
"4030310065","64-11 PLEASANTVIEW STREET","11379",2,2.5,40.7155839,-73.8821172
"4030260089","69-15 65 DRIVE","11379",1,1,40.7155465,-73.8859049
"4027660042","61-22 65 STREET","11379",1,2,40.7154918,-73.8977802
"4030340037","64-39 74 STREET","11379",1,2,40.7155544,-73.8801188
"4030330019","64-30 74 STREET","11379",3,2,40.7155853,-73.8808149
"4030220042","64-92 84 PLACE","11379",2,2,40.7197099,-73.8675607
"4030340038","64-37 74 STREET","11379",1,2,40.7155956,-73.8801512
"4028870013","85-26 60 ROAD","11379",1,1,40.7293042,-73.8736393
"4030340039","64-35 74 STREET","11379",1,2,40.7156395,-73.8801872
"4034030018","18-64 HIMROD STREET","11385",4,2,40.7074697,-73.9120829
"4034030020","18-66 HIMROD STREET","11385",4,2,40.7075245,-73.9120251
"4034300043","466 ONDERDONK AVENUE","11385",3,2,40.7066766,-73.9122534
"4034020032","18-84 STANHOPE STREET","11385",1,2,40.7083976,-73.9123233
"4034420001","2-79 ST NICHOLAS AVENUE","11385",3,3,40.7021586,-73.9121007
"4034020036","404 WOODWARD AVENUE","11385",1,2,40.708521,-73.9122221
"4034020037","406 WOODWARD AVENUE","11385",2,2,40.7084606,-73.9121176
"4034420002","2-77 ST NICHOLAS AVENUE","11385",3,3,40.7021943,-73.9121583
"4034420045","1663 GROVE STREET","11385",3,3,40.7023891,-73.9120463
"4037280048","80-44 CYPRESS AVENUE","11385",2,2.5,40.6932387,-73.8963142
"4034420003","2-75 ST NICHOLAS AVENUE","11385",2,3,40.7022273,-73.912216
"4034420046","1661 GROVE STREET","11385",3,3,40.702348,-73.9120896
"4034420004","2-73 ST NICHOLAS AVENUE","11385",3,3,40.7022603,-73.9122737
"4034020054","18-73 HIMROD STREET","11385",4,2,40.7080023,-73.9122589
"4034020056","18-71 HIMROD STREET","11385",4,2,40.7079502,-73.9123131
"4037310030","80-52 59 STREET","11385",2,2,40.6934737,-73.8951526
"4034420013","400 MENAHAN STREET","11385",3,3,40.7026061,-73.9122949
"4037310033","80-56 59 STREET","11385",1,2,40.6933939,-73.8950085
"4034420014","402 MENAHAN STREET","11385",3,3,40.70265,-73.9122479
"4034310056","1811 GREENE AVENUE","11385",4,2,40.7058914,-73.9120381
"4034030006","459 ONDERDONK AVENUE","11385",2,2,40.707165,-73.9121121
"4034030007","457 ONDERDONK AVENUE","11385",4,2,40.7072035,-73.912177
"4037310035","80-58 59 STREET","11385",2,2,40.6933527,-73.8949365
"4034420015","404 MENAHAN STREET","11385",3,3,40.7026911,-73.9122046
"4037310036","80-60 59 STREET","11385",2,2,40.6933115,-73.8948644
"4034420016","406 MENAHAN STREET","11385",3,3,40.7027378,-73.9121612
"4034360025","1736 GREENE AVENUE","11385",4,2,40.7049309,-73.9122954
"4034030009","453 ONDERDONK AVE","11385",1,1,40.7072667,-73.9122851
"4037310038","80-64 59 STREET","11385",2,2,40.6932565,-73.8947671
"4034420017","408 MENAHAN STREET","11385",3,3,40.7027789,-73.9121179
"4034360027","1738 GREENE AVENUE","11385",3,3,40.704983,-73.9122412
"4034030016","18-62 HIMROD STREET","11385",4,2,40.7074121,-73.9121407
"4037280010","80-19 57 STREET","11385",1,1,40.6932612,-73.8969668
"4037280012","80-17 57 STREET","11385",1,1.75,40.6933052,-73.8970389
"4037310098","80-63 CYPRESS AVENUE","11385",3,3,40.693213,-73.8952901
"4034420018","410 MENAHAN STREET","11385",3,3,40.7028228,-73.9120746
"4034360049","1735 BLEECKER STREET","11385",3,2,40.7047523,-73.9120107
"4037310101","80-61 CYPRESS AVENUE","11385",3,3,40.6932351,-73.8953766
"4034420019","412 MENAHAN STREET","11385",3,3,40.7028639,-73.9120312
"4037280013","57-04 57 STREET","11385",3,3,40.6933081,-73.8972012
"4037280014","5708 CABOT ROAD","11385",3,3,40.693426,-73.8970928
"4038200015","77-35 81 STREET","11385",1,1.67,40.7058818,-73.8676098
"4038310060","78-36 81 STREET","11385",2,2.5,40.7043807,-73.8678004
"4038310062","78-38 81 STREET","11385",2,2.5,40.704312,-73.8677897
"4037280044","80-36 CYPRESS AVENUE","11385",4,2,40.6933624,-73.8965304
"4038310064","78-42 81 STREET","11385",2,2.5,40.7042077,-73.8677719
"4037280045","80-38 CYPRESS AVENUE","11385",4,2,40.6933211,-73.8964583
"4038310065","78-44 81 STREET","11385",2,2.5,40.7041583,-73.8677611
"4038200011","77-43 81 STREET","11385",2,2.5,40.7055963,-73.8675311
"4037280047","80-40 CYPRESS AVENUE","11385",4,2,40.6932799,-73.8963826
"4038310066","78-46 81 STREET","11385",3,2.5,40.7040896,-73.8677505
"4038200012","77-39 81 STREET","11385",1,1.67,40.7057198,-73.8675633
"4038200019","77-29 81 STREET","11385",2,2,40.7060301,-73.8676492
"4038310068","78-50 81 STREET","11385",3,2.5,40.7040045,-73.8677326
"4038310063","78-40 81 STREET","11385",2,2.5,40.7042599,-73.867779
"4038200021","77-21 81 STREET","11385",2,2.75,40.7061976,-73.8677318
"4038200034","81-26 77 AVENUE","11385",1,2,40.7064254,-73.8677242
"4038310053","78-22 81 STREET","11385",3,2.5,40.7047595,-73.8678898
"4038310057","78-30 81 STREET","11385",3,2.5,40.7045536,-73.8678325
"4038310059","78-32 81 STREET","11385",3,2.5,40.7044685,-73.8678182
"4034470014","16-66 LINDEN STREET","11385",3,3,40.7017075,-73.910839
"4034590044","1817 MADISON STREET","11385",2,2,40.7024557,-73.906034
"4036760021","65-19 MYRTLE AVENUE","11385",2,3,40.7014337,-73.8895212
"4027740064","57-28 BROWN PLACE","11378",1,2.5,40.7246441,-73.8961354
"4023940040","56-22 68 STREET","11378",2,2,40.7261515,-73.8967392
"4026350033","60-31 54 STREET","11378",2,2,40.7144223,-73.9122685
"4034420044","1665 GROVE STREET","11385",3,3,40.702433,-73.912003
"4024030045","53-47 66 STREET","11378",1,2.5,40.7299495,-73.8989379
"4024030046","53-45 66 STREET","11378",1,2.5,40.7300208,-73.8989341
"4023690104","54-53 63 PLACE","11378",2,2,40.7275916,-73.901918
"4024030047","53-43 66 STREET","11378",1,2.5,40.7300894,-73.898934
"4024040018","53-46 68 STREET","11378",3,3,40.7300852,-73.8972743
"4023690110","54-39 63 PLACE","11378",1,2,40.7279182,-73.9019067
"4023730221","53-79 63 STREET","11378",1,2,40.7293979,-73.9022076
"4023810017","53-43 65 PLACE","11378",1,2,40.7300326,-73.8998794
"4027020138","60-23 56 AVENUE","11378",1,2,40.7253409,-73.905208
"4027120057","61-19 GRAND AVENUE","11378",2,2,40.7224547,-73.9034913
"4027120058","61-15 GRAND AVENUE","11378",1,3,40.7224441,-73.9039026
"4024840045","52-10 73 STREET","11378",2,3,40.7334606,-73.8906155
"4026690080","58-81 MASPETH AVENUE","11378",2,2,40.7233048,-73.9092732
"4027580021","62-40 60 ROAD","11378",2,2,40.7164301,-73.9004554
"4027160031","56-54 REMSEN PLACE","11378",4,2,40.7240906,-73.900296
"4024840047","52-12 73 STREET","11378",2,3,40.7333783,-73.8906228
"4026930107","59-33 57 DRIVE","11378",2,2,40.7220213,-73.9071284
"4027600033","64-50 60 AVENUE","11378",1,2,40.7185472,-73.8983743
"4027160032","56-56 REMSEN PLACE","11378",2,2.5,40.7240302,-73.900242
"4026930108","59-29 57 DRIVE","11378",2,2,40.7220186,-73.9072114
"4027600035","64-52 60 AVENUE","11378",1,2,40.7185829,-73.8983021
"4026390055","61-18 55 STREET","11378",4,2,40.713849,-73.9091598
"4027330074","60-11 60 DRIVE","11378",2,2,40.7153336,-73.9054098
"4025060074","53-54 72 PLACE","11378",4,2,40.7297371,-73.8917653
"4026970100","59-37 58 ROAD","11378",2,2,40.7206378,-73.9069464
"4027620026","62-40 60 DRIVE","11378",1,2,40.7158532,-73.8998971
"4025060093","53-86 72 PLACE","11378",1,1,40.7289187,-73.8913121
"4025060108","54-41 72 STREET","11378",2,2,40.7286802,-73.8915614
"4026970101","59-35 58 ROAD","11378",2,2,40.7206351,-73.9070113
"4027620027","62-42 60 DRIVE","11378",1,2,40.7158806,-73.8998358
"4027620097","63-03 ELIOT AVENUE","11379",2,2,40.7158198,-73.8992912
"4028450094","60-41 75 STREET","11379",2,2,40.7235278,-73.885397
"4027430002","60-68 60 AVENUE","11378",1,2,40.7165671,-73.9034529
"4027650025","61-16 64 STREET","11379",1,2,40.7152455,-73.898585
"4027430003","60-70 60 AVENUE","11378",1,2,40.7165753,-73.9033844
"4028190186","71-38 58 AVENUE","11378",3,3,40.7259933,-73.8889609
"4028870003","85-06 60 ROAD","11379",1,2.5,40.7289342,-73.8741343
"4027650027","61-20 64 STREET","11379",1,1,40.7151604,-73.8985491
"4027520029","57-57 65 STREET","11378",2,2,40.7216064,-73.9000544
"4027530281","64-81 59 AVENUE","11378",1,1,40.7205976,-73.8984109
"4028190187","71-42 58 AVENUE","11378",3,3,40.7259905,-73.8888851
"4028190245","71-33 58 ROAD","11378",3,3,40.72573,-73.8891562
"4028870005","85-10 60 ROAD","11379",2,2.5,40.7289835,-73.8740692
"4027660077","61-31 64 STREET","11379",1,2,40.715072,-73.8979828
"4028200173","71-32 58 ROAD","11378",2,3,40.7253127,-73.8890378
"4029340008","61-04 77 PLACE","11379",1,2,40.7236037,-73.881753
"4027660078","61-29 64 STREET","11379",1,2,40.7151187,-73.8980044
"4027530282","64-79 59 AVENUE","11378",1,1,40.7205894,-73.8984722
"4027580020","62-38 60 ROAD","11378",2,2,40.7163945,-73.9005276
"4028220149","75-09 CALDWELL AVENUE","11379",3,3,40.7249362,-73.8857589
"4029360070","61-47 78 STREET","11379",1,2,40.7233079,-73.8797477
"4028990019","84-38 60 AVENUE","11379",3,3,40.7291001,-73.875256
"4027690011","62-18 62 AVENUE","11379",1,1,40.7139584,-73.8988178
"4027690014","62-22 62 AVENUE","11379",2,1,40.7139857,-73.8986807
"4030280079","70-13 JUNIPER VALLEY ROAD","11379",1,2,40.7149001,-73.8844811
"4028220248","75-11 CALDWELL AVENUE","11379",3,3,40.7249663,-73.8856975
"4028350080","72-22 CALDWELL AVENUE","11378",3,3,40.7245267,-73.8880181
"4029360088","61-13 78 STREET","11379",1,2,40.7240002,-73.880302
"4029420053","82-48 61 ROAD","11379",1,2,40.7256884,-73.8753382
"4030340025","64-40 75 STREET","11379",2,2,40.7156775,-73.8797939
"4028350113","59-19 72 STREET","11378",3,3,40.724398,-73.8883322
"4028170068","57-39 78 STREET","11379",2,1.5,40.7278982,-73.8834231
"4029450019","61-41 84 STREET","11379",2,2,40.7263423,-73.8733635
"4033860043","404 FAIRVIEW AVENUE","11385",2,2,40.7095962,-73.9111639
"4030340033","64-45 74 STREET","11379",2,2,40.7154197,-73.8799747
"4030340040","64-33 74 STREET","11379",1,2,40.7156807,-73.8802196
"4028350114","59-15 72 STREET","11378",2,3,40.7244365,-73.8884404
"4029860175","63-27 76 STREET","11379",1,2,40.7188309,-73.8794527
"4029910053","63-57 80 STREET","11379",1,2,40.7200117,-73.8748185
"4033790056","20-33 HIMROD STREET","11385",3,2,40.7103993,-73.9098066
"4033860042","402 FAIRVIEW AVENUE","11385",2,2,40.7096346,-73.9112288
"4033790058","20-31 HIMROD STREET","11385",2,2,40.7103472,-73.9098608
"4028850193","58-11 86 STREET","11379",1,3,40.730233,-73.8746766
"4029960052","63-53 83 PLACE","11379",2,2,40.721849,-73.8708034
"4033860058","19-23 HIMROD STREET","11385",2,2,40.709039,-73.9112079
"4030020006","64-02 77 PLACE","11379",2,2,40.7180574,-73.8773077
"4030180053","64-83 82 STREET","11379",1,2,40.7182401,-73.8712432
"4029170042","57-59 81 STREET","11379",1,1,40.7277299,-73.8799165
"4029170043","57-57 81 STREET","11379",1,1,40.7277821,-73.8799561
"4033830063","20-27 MENAHAN STREET","11385",4,2,40.708484,-73.9070102
"4033840067","2023 GROVE STREET","11385",4,2,40.7079921,-73.9063256
"4033870021","19-18 HIMROD STREET","11385",2,2,40.7086819,-73.9108441
"4033870023","19-20 HIMROD STREET","11385",2,2,40.7087368,-73.9107899
"4028850195","58-09 86 STREET","11379",2,3,40.7302853,-73.8747848
"4033860059","19-21 HIMROD STREET","11385",2,2,40.7089897,-73.9112585
"4033940076","13 CHARLOTTE STREET","11385",2,2,40.7118496,-73.9185663
"4030210043","64-94 84 STREET","11379",1,2,40.7192469,-73.8682904
"4029190061","58-43 81 STREET","11379",1,1,40.7263893,-73.8788329
"4033870025","19-22 HIMROD STREET","11385",2,2,40.7087916,-73.9107321
"4033860060","19-19 HIMROD STREET","11385",2,2,40.708943,-73.9113054
"4033940077","15 CHARLOTTE STREET","11385",2,2,40.7118139,-73.918505
"4033940078","17 CHARLOTTE STREET","11385",2,2,40.7117809,-73.9184473
"4030220044","64-96 84 PLACE","11379",1,2,40.7196165,-73.8674888
"4030280076","70-19 JUNIPER VALLEY ROAD","11379",2,2,40.7148999,-73.8842647
"4034970065","59-45 GATES AVENUE","11385",1,2,40.7084085,-73.9020364
"4033840069","2021 GROVE STREET","11385",3,2,40.7079345,-73.9063834
"4033850030","2026 GROVE STREET","11385",3,2,40.7077804,-73.9058209
"4033870027","19-24 HIMROD STREET","11385",4,2,40.7088465,-73.910678
"4033870040","460 FAIRVIEW AVENUE","11385",3,2,40.7090685,-73.9102773
"4030280077","70-17 JUNIPER VALLEY ROAD","11379",2,2,40.7148999,-73.8843368
"4033870045","462 FAIRVIEW AVENUE","11385",3,2,40.7090273,-73.9102052
"4033980027","18-86 SUYDAM STREET","11385",1,2,40.7100906,-73.9153474
"4035530069","1669 NORMAN STREET","11385",3,2,40.6968172,-73.9018947
"4033850032","2028 GROVE STREET","11385",4,2,40.7078352,-73.9057631
"4033860161","19-17 HIMROD STREET","11385",3,2,40.7088937,-73.911356
"4033980028","18-88 SUYDAM STREET","11385",2,2,40.7101345,-73.915304
"4034200024","17-09 SUYDAM STREET","11385",1,2,40.7077598,-73.9184558
"4030280078","70-15 JUNIPER VALLEY ROAD","11379",2,2,40.7149,-73.884409
"4035790105","75-10 60 PLACE","11385",1,2,40.6981515,-73.896
"4033850034","2030 GROVE STREET","11385",4,2,40.7078901,-73.905709
"4033850036","2032 GROVE STREET","11385",3,3,40.7079422,-73.9056548
"4033880006","481 WOODWARD AVENUE","11385",4,2,40.70788,-73.9103005
"4033880015","1912 HARMAN STREET","11385",2,2,40.7080831,-73.9102678
"4033880017","1914 HARMAN STREET","11385",2,2,40.708138,-73.9102136
"4034200040","17-22 WILLOUGHBY AVENUE","11385",2,2,40.7081496,-73.9185167
"4037730051","75-33 67 ROAD","11379",2,2,40.7125284,-73.8763656
"4036310012","69-14 64 STREET","11385",3,3,40.7039549,-73.8940289
"4033850039","2036 GROVE STREET","11385",4,2,40.7080382,-73.9055536
"4033870001","467 WOODWARD AVENUE","11385",2,2,40.7081466,-73.9107582
"4037810017","79-18 67 ROAD","11379",2,2,40.7123324,-73.872849
"4034200041","17-24 WILLOUGHBY AVENUE","11385",2,2,40.7081908,-73.9184733
"4037740059","75-11 67 DRIVE","11379",2,2,40.7116781,-73.8769154
"4033860008","19-02 STANHOPE STREET","11385",2,2,40.7087322,-73.9119766
"4033860012","19-04 STANHOPE STREET","11385",2,2,40.7087843,-73.9119224
"4033900020","1918 BLEECKER STREET","11385",4,2,40.7073737,-73.9086168
"4037820023","79-28 67 DRIVE","11379",2,2,40.7116649,-73.8723489
"4034380020","18-18 MENAHAN STREET","11385",2,2,40.7048633,-73.9099908
"4037770034","67-36 79 STREET","11379",3,3,40.7121852,-73.8737835
"4036420008","70-14 65 STREET","11385",1,2,40.7033293,-73.891343
"4036470038","69-15 66 PLACE","11385",2,2,40.7051795,-73.8886565
"4033870002","465 WOODWARD AVENUE","11385",2,2,40.7081851,-73.9108231
"4036500010","69-10 67 PLACE","11385",1,2,40.7056313,-73.8875341
"4033860026","19-32 STANHOPE STREET","11385",2,2,40.709448,-73.911247
"4033900022","1920 BLEECKER STREET","11385",4,2,40.7074285,-73.908559
"4037870002","73-19 69 ROAD","11379",1,2,40.7083681,-73.8771163
"4034380021","18-20 MENAHAN STREET","11385",4,2,40.7049127,-73.9099402
"4037770036","67-38 79 STREET","11379",3,3,40.7121166,-73.8737764
"4033870005","459 WOODWARD AVENUE","11385",3,2,40.7082785,-73.9109817
"4036500011","69-12 67 PLACE","11385",1,2,40.7055791,-73.8875125
"4033900024","1922 BLEECKER STREET","11385",3,2,40.7074834,-73.9085048
"4037870003","73-17 69 ROAD","11379",1,2,40.7083463,-73.8771921
"4037970011","69-05 78 STREET","11379",1,2,40.7095566,-73.8745243
"4038040006","79-72 COOPER AVENUE","11385",3,2,40.7086851,-73.8707603
"4037870004","73-15 69 ROAD","11379",1,2,40.7083271,-73.8772643
"4037870018","73-12 COOK AVENUE","11379",1,2,40.7085249,-73.8774262
"4037780002","67-67 78 STREET","11379",4,2,40.7112232,-73.8750695
"4037040027","69-13 COOPER AVENUE","11385",2,2,40.7013302,-73.8820197
"4037780003","67-63 78 STREET","11379",4,2,40.7112974,-73.8750765
"4033870006","457 WOODWARD AVENUE","11385",2,2,40.7083143,-73.9110466
"4037970015","78-18 69 AVENUE","11379",2,3,40.7096114,-73.8744954
"4037870019","73-16 COOK AVENUE","11379",1,2,40.708555,-73.8772963
"4037780004","67-61 78 STREET","11379",4,2,40.7113687,-73.87508
"4037060004","69-03 LUTHER ROAD","11385",4,2,40.700408,-73.8820466
"4037970019","78-26 69 AVENUE","11379",2,2,40.7095261,-73.8742466
"4038000065","79-45 69 ROAD","11379",1,2,40.7093612,-73.8716283
"4038200009","77-34 82 STREET","11385",1,2,40.7056617,-73.8671703
"4038200010","77-36 82 STREET","11385",1,2.75,40.7056013,-73.8671596
"4037780005","67-59 78 STREET","11379",4,2,40.7114401,-73.8750871
"4037780006","67-57 78 STREET","11379",4,2,40.7115142,-73.8750906
"4037730048","75-37 67 ROAD","11379",3,2,40.7125474,-73.8761708
"4038290094","78-11 79 LANE","11385",3,2.5,40.7048296,-73.8691412
"4037970021","78-28 69 AVENUE","11379",2,2,40.7095205,-73.8741348
"4037980120","78-06 69 ROAD","11379",2,2,40.7089001,-73.8740891
"4038000066","79-43 69 ROAD","11379",2,2,40.7093586,-73.8717004
"4038200028","81-14 77 AVENUE","11385",3,2,40.7064232,-73.868157
"4037880054","68-34 76 STREET","11379",2,2,40.7098549,-73.8762732
"4037880056","68-38 76 STREET","11379",3,2,40.7097862,-73.8762372
"4037880058","68-40 76 STREET","11379",2,2,40.7097258,-73.8762049
"4037800053","79-27 67 ROAD","11379",2,2,40.7127657,-73.8725199
"4033870012","451 WOODWARD AVENUE","11385",4,3,40.7084434,-73.9112628
"4038300016","78-39 79 LANE","11385",2,2,40.7041406,-73.8690596
"4037980132","69-30 79 STREET","11379",1,1,40.708905,-73.8735409
"4038200026","81-12 77 AVENUE","11385",1,2.5,40.7064672,-73.868294
"4037950026","76-16 69 ROAD","11379",3,3,40.7087772,-73.8746412
"4033870017","19-14 HIMROD STREET","11385",2,2,40.708575,-73.9109524
"4037950027","69-36 78 STREET","11379",3,2,40.7086674,-73.8746703
"4037950028","69-38 78 STREET","11379",2,2,40.708607,-73.8746379
"4038200029","81-16 77 AVENUE","11385",1,2,40.7064203,-73.8680849
"4038200030","81-18 77 AVENUE","11385",1,2,40.7064203,-73.8680127
"4037800055","79-23 67 ROAD","11379",2,2,40.7127604,-73.8726209
"4037800056","79-21 67 ROAD","11379",2,2,40.7127495,-73.8727147
"4037810015","79-14 67 ROAD","11379",2,2,40.7123298,-73.8729392
"4038300018","78-35 79 LANE","11385",3,2,40.7042119,-73.8690703
"4038310044","80-02 78 AVENUE","11385",3,2,40.7051774,-73.8684264
"4037980133","69-34 79 STREET","11379",1,1,40.7087677,-73.8735303
"4037990060","79-47 69 AVENUE","11379",3,2,40.7100501,-73.8715909
"4038040008","79-74 COOPER AVENUE","11385",2,2,40.7087316,-73.8706232
"4038040062","10 VALENTINE PLACE","11385",1,1,40.7082923,-73.8705375
"4033870019","19-16 HIMROD STREET","11385",2,2,40.7086298,-73.9108983
"4038040063","9 VALENTINE PLACE","11385",1,1,40.7083472,-73.870541
"4037960038","78-23 69 AVENUE","11379",2,2,40.709943,-73.8739825
"4038200036","81-30 77 AVENUE","11385",1,2,40.706428,-73.8675835
"4038310045","80-08 78 AVENUE","11385",1,2,40.7052073,-73.8682424
"4037990061","79-45 69 AVENUE","11379",2,2,40.7100475,-73.8716739
"4038420111","77-18 87 STREET","11385",2,2,40.7061587,-73.8625995
"4038000017","79-24 69 AVENUE","11379",2,2,40.7096037,-73.8724069
"4038000018","79-26 69 AVENUE","11379",3,2,40.7096063,-73.8723204
"4038040064","8 VALENTINE PLACE","11385",1,1,40.7083939,-73.8705589
"4038040254","70-08 80 STREET","11385",1,2,40.7088382,-73.8702731
"4038040255","70-10 80 STREET","11385",1,2,40.7087943,-73.8702588
"4038340097","78-21 83 STREET","11385",2,2,40.7049957,-73.8656279
"4038200037","81-32 77 AVENUE","11385",1,2,40.7064197,-73.8675006
"4038200046","77-04 82 STREET","11385",1,2,40.7064633,-73.8672841
"4038330014","78-65 82 STREET","11385",2,2.5,40.7036763,-73.8663447
"4038330017","78-63 82 STREET","11385",2,2,40.7037669,-73.8663589
"4038330018","78-57 82 STREET","11385",2,2,40.703874,-73.8663731
"4038310046","80-12 78 AVENUE","11385",1,2,40.7052346,-73.8680728
"4038310047","78-10 81 STREET","11385",1,2.5,40.7051219,-73.867936
"4038310048","78-12 81 STREET","11385",3,2.5,40.7050533,-73.8679433
"4038000019","79-28 69 AVENUE","11379",3,2,40.7096117,-73.8722338
"4038340098","78-17 83 STREET","11385",2,2,40.7050589,-73.8656386
"4038420112","77-20 87 STREET","11385",1,2,40.706101,-73.8625924
"4038490025","87-21 81 ROAD","11385",1,2,40.7036077,-73.8594092
"4038290003","78-59 79 PLACE","11385",1,2,40.7033262,-73.8697753
"4038330021","78-53 82 STREET","11385",2,2,40.7040222,-73.8663945
"4038310049","78-14 81 STREET","11385",2,2.5,40.7049929,-73.8679326
"4038320037","78-19 81 STREET","11385",3,2.75,40.7048166,-73.8673739
"4038000064","79-47 69 ROAD","11379",1,2,40.7093639,-73.8715489
"4038470011","87-35 UNION TURNPIKE","11385",1,2,40.7047815,-73.8608747
"4038050020","79-20 71 AVENUE","11385",1,2,40.7073261,-73.8704744
"4038340122","78-44 84 STREET","11385",2,2,40.704353,-73.8652721
"4038290004","78-57 79 PLACE","11385",1,2,40.7033921,-73.8697932
"4038330078","78-68 83 STREET","11385",2,2.75,40.7036512,-73.8659805
"4038330079","78-70 83 STREET","11385",2,2.75,40.7035771,-73.8659698
"4038420113","77-22 87 STREET","11385",1,2,40.7060434,-73.8625853
"4038320039","78-17 81 STREET","11385",3,2.75,40.7049154,-73.8673918
"4038470028","87-03 UNION TURNPIKE","11385",1,2.5,40.7043051,-73.8618747
"4038340133","78-48 84 STREET","11385",2,2,40.7042898,-73.8651605
"4038290005","78-53 79 PLACE","11385",2,2,40.7034525,-73.8698075
"4038440063","78-20 86 STREET","11385",2,2,40.7051084,-73.8633951
"4038290073","79-54 78 AVENUE","11385",2,2,40.7049316,-73.8695449
"4038340001","83-17 MYRTLE AVENUE","11385",1,2.5,40.7034743,-73.8649132
"4038320041","78-15 81 STREET","11385",3,2.75,40.7049813,-73.8674024
"4038470037","87-02 79 AVENUE","11385",3,2,40.704618,-73.8619065
"4038340134","78-50 84 STREET","11385",2,2,40.7042184,-73.8651498
"4038410006","77-02 86 STREET","11385",1,2,40.7065771,-73.8636157
"4038290074","79-56 78 AVENUE","11385",2,2,40.704948,-73.8694764
"4038290075","78-00 79 LANE","11385",1,2,40.7047807,-73.8695633
"4038340078","78-57 83 STREET","11385",2,2,40.703958,-73.8654821
"4038340080","78-53 83 STREET","11385",3,2,40.7040459,-73.8654928
"4038320042","78-13 81 STREET","11385",2,2.75,40.7050362,-73.8674132
"4038470039","87-06 79 AVENUE","11385",2,2,40.7046893,-73.8618018
"4038410026","77-21 85 STREET","11385",2,2,40.7060394,-73.8638909
"4038320043","78-11 81 STREET","11385",2,2.75,40.7050911,-73.8674239
"4038440065","78-24 86 STREET","11385",1,2,40.7050425,-73.8633844
"4038470040","87-08 79 AVENUE","11385",2,2,40.7047303,-73.8617115
"4038340082","78-47 83 STREET","11385",2,2,40.7041776,-73.8655105
"4038440066","78-26 86 STREET","11385",1,2,40.7049738,-73.8633773
"4038320044","78-09 81 STREET","11385",2,2.75,40.705146,-73.867431
"4038490026","87-17 81 ROAD","11385",1,2,40.7035748,-73.859485
"4038410027","77-19 85 STREET","11385",1,2,40.7061108,-73.8639016
"4038340084","78-45 83 STREET","11385",2,2,40.7042463,-73.8655212
"4038340094","78-27 83 STREET","11385",2,2,40.7048008,-73.865603
"4038490028","87-15 81 ROAD","11385",1,2,40.7035365,-73.8595645
